age,position,apps,goals,assists,shots,motm,rating,tackles,interceptions,clearances,key_passes,dribblings,avg_passes,through_passes,club_position
28,0,1,0,0,0.0,0,5.92,0.0,0.3,0.0,0.3,0.0,8.0,0.0,11
21,2,6,0,0,0.3,0,6.43,1.4,0.8,7.3,0.0,0.0,13.5,0.0,16
19,0,10,4,2,0.8,0,6.71,0.6,0.6,0.1,1.0,1.2,18.4,0.1,4
26,3,7,0,0,0.0,0,7.18,0.0,0.0,0.9,0.0,0.0,30.0,0.0,8
30,1,7,0,0,0.2,0,6.36,0.9,1.0,0.5,0.2,0.5,22.8,0.0,7
27,1,21,1,1,0.8,0,6.42,2.3,1.5,0.8,0.4,0.3,34.0,0.0,11
20,1,0,0,0,0.5,0,5.96,0.0,0.5,0.0,0.0,0.0,10.5,0.0,6
30,2,1,0,0,0.1,0,6.14,0.1,0.0,0.8,0.0,0.1,20.2,0.0,2
32,1,31,1,3,0.5,0,6.8,1.8,1.1,1.9,0.9,0.9,38.5,0.0,16
30,2,20,0,0,0.1,0,6.83,1.7,2.2,7.2,0.1,0.2,29.0,0.0,19
30,2,6,0,0,0.0,0,6.75,1.4,2.6,1.4,0.0,1.1,26.6,0.0,6
30,1,0,0,0,1.0,0,6.48,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1
29,1,8,0,0,0.2,0,6.38,0.9,0.9,1.1,0.5,0.1,34.8,0.0,16
26,2,25,0,0,0.5,1,6.91,0.8,2.1,4.0,0.0,0.3,74.3,0.0,4
35,0,18,7,1,1.3,1,6.7,0.5,0.3,0.5,0.8,0.2,14.8,0.0,12
21,0,0,0,0,0.3,0,6.09,0.1,0.0,0.1,0.3,0.1,3.0,0.0,5
19,1,3,0,0,0.6,0,6.1,0.5,0.3,0.0,0.3,0.5,14.1,0.0,20
22,1,16,2,1,0.8,0,6.43,1.2,0.8,0.4,0.6,0.8,27.1,0.1,14
28,2,34,2,0,0.3,2,7.21,1.8,2.5,6.8,0.1,0.2,46.3,0.0,5
26,0,19,4,3,0.8,1,6.6,0.9,0.8,0.4,1.2,0.3,12.4,0.0,19
22,0,0,0,0,0.0,0,6.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18
24,1,23,0,0,0.2,0,6.62,1.8,1.0,1.4,0.2,0.4,55.9,0.0,7
26,2,4,0,0,0.4,0,6.46,1.4,1.0,2.6,1.0,0.0,19.6,0.0,12
18,0,1,0,0,1.5,0,6.26,1.0,0.0,0.0,0.5,0.0,9.5,0.5,19
18,1,1,1,0,0.9,0,6.39,0.6,0.0,0.1,0.6,0.6,9.1,0.0,12
22,0,19,6,2,1.5,0,6.61,0.4,0.2,0.5,0.3,0.6,12.2,0.0,8
29,1,30,1,8,0.8,2,7.19,2.2,1.6,2.6,1.5,0.4,62.3,0.2,5
20,3,0,0,0,0.0,0,6.51,0.0,0.0,0.0,0.0,0.0,6.5,0.0,11
28,2,6,0,0,0.0,0,6.85,0.7,2.3,5.0,0.1,0.4,49.4,0.0,4
23,0,26,7,8,1.9,4,7.32,2.2,1.3,0.1,1.9,1.3,38.5,0.2,9
24,2,3,0,0,0.3,0,6.89,2.0,1.7,4.7,0.3,0.3,36.3,0.0,2
27,2,16,0,1,0.4,0,6.6,1.9,1.1,5.1,0.1,0.3,38.9,0.0,20
21,1,20,3,2,1.3,1,6.63,0.6,0.3,0.4,1.1,1.7,19.4,0.1,5
33,1,26,0,0,0.1,0,6.89,4.7,3.1,0.9,0.3,0.3,28.5,0.0,8
28,0,5,2,3,1.1,0,6.43,0.7,0.0,0.4,1.0,0.0,9.4,0.0,12
29,0,1,0,0,1.0,0,6.18,0.0,0.0,0.0,0.5,0.5,7.5,0.0,7
19,1,32,3,8,1.4,1,7.12,1.6,1.3,0.9,1.2,1.7,46.4,0.2,2
26,0,4,4,2,0.6,1,6.53,1.0,0.1,0.0,0.6,0.6,15.4,0.0,3
23,2,1,0,0,0.0,0,6.1,1.0,0.0,3.0,0.0,0.0,16.5,0.0,12
24,0,24,2,2,1.6,0,6.57,0.9,0.7,0.5,0.8,1.1,19.8,0.0,15
30,2,25,3,0,0.4,0,6.7,1.6,1.7,7.1,0.1,0.0,21.9,0.0,11
32,2,0,0,0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9
21,0,2,0,0,0.4,0,6.12,0.2,0.2,0.2,0.8,0.4,10.6,0.0,19
21,1,10,2,3,1.0,0,6.73,1.0,0.3,0.2,1.4,0.7,25.0,0.0,4
23,1,7,0,0,0.9,0,6.15,0.3,0.4,0.5,0.2,0.0,20.2,0.0,9
28,1,4,1,1,0.2,0,6.58,1.2,2.2,0.4,0.3,0.3,20.0,0.0,8
34,1,16,1,1,0.6,1,7.25,3.6,2.5,1.9,0.7,0.2,44.7,0.3,1
24,1,3,0,0,0.6,0,6.11,0.5,0.2,0.1,0.2,0.1,12.9,0.0,11
30,1,2,0,0,0.0,0,6.9,2.0,3.0,6.5,0.0,0.0,32.5,0.0,20
25,1,18,1,0,0.7,0,7.12,3.2,1.9,2.1,0.3,0.2,36.9,0.1,2
32,1,3,0,0,0.1,0,6.23,1.0,0.0,1.1,0.0,0.0,11.4,0.0,2
29,1,14,0,2,0.3,0,6.95,1.7,1.1,0.9,1.2,0.6,47.2,0.0,1
25,1,35,0,2,0.5,0,6.89,2.8,1.4,3.9,0.5,0.7,22.6,0.0,15
30,1,24,0,2,0.3,1,6.86,2.6,2.0,0.9,0.7,0.9,51.0,0.0,4
26,2,14,1,0,0.4,0,6.5,1.1,1.3,3.0,0.2,0.3,50.6,0.0,10
22,1,28,1,0,0.2,0,6.45,1.4,1.0,1.6,0.4,0.3,35.5,0.0,9
23,0,0,0,0,0.0,0,6.07,0.0,0.0,0.0,0.0,0.5,6.0,0.0,12
28,3,22,0,0,0.0,0,6.28,0.0,0.0,0.8,0.0,0.0,20.7,0.0,16
24,0,12,7,0,1.9,2,6.96,0.9,0.1,0.6,0.5,1.3,12.6,0.1,6
27,1,2,2,0,1.0,1,6.43,0.7,0.5,0.3,0.4,0.5,16.6,0.2,5
28,1,15,1,0,0.6,0,6.74,1.2,1.2,3.4,0.5,0.2,54.2,0.0,6
28,1,24,1,3,0.4,0,6.78,2.1,1.6,1.8,0.6,0.6,47.3,0.0,15
24,0,36,14,5,2.7,8,7.36,2.0,0.9,0.2,2.2,1.2,41.0,0.2,15
31,0,11,3,0,0.5,0,6.46,0.8,0.3,0.3,0.3,0.6,19.9,0.0,4
33,2,14,0,0,0.1,0,6.5,1.3,1.2,2.1,0.7,0.1,36.8,0.0,5
31,2,16,0,0,0.4,0,7.17,1.8,2.8,5.6,0.0,0.1,42.1,0.0,5
26,1,30,1,5,0.3,2,7.03,1.4,0.6,1.2,2.3,1.1,50.3,0.0,2
32,1,2,0,0,0.4,0,6.09,0.8,0.8,1.0,0.2,0.0,16.6,0.0,11
24,1,2,0,1,0.7,0,6.67,3.0,0.3,1.7,1.0,0.3,24.7,0.0,3
30,1,29,6,5,2.1,1,7.02,1.2,0.7,1.7,1.2,0.8,40.7,0.0,13
30,2,12,0,0,0.4,0,6.74,1.6,1.7,7.9,0.0,0.0,31.3,0.0,5
28,1,26,0,1,0.6,2,6.82,2.7,2.0,1.2,0.6,0.4,43.4,0.0,17
31,1,3,0,0,0.7,0,6.42,1.8,0.4,0.0,1.1,0.7,11.2,0.0,11
28,1,28,1,2,0.7,3,7.15,2.2,1.2,1.9,1.2,0.9,51.0,0.0,1
25,0,16,1,1,1.3,0,6.22,0.8,0.2,0.6,0.5,0.0,10.8,0.0,18
24,1,26,2,0,0.9,1,6.79,1.4,1.6,1.1,0.6,0.8,42.7,0.0,7
24,0,19,3,4,1.2,5,7.12,0.6,0.2,0.0,1.2,3.8,16.7,0.0,12
29,0,8,0,2,0.8,0,6.46,0.5,0.1,0.1,0.8,1.2,27.4,0.0,2
35,0,0,0,0,0.5,0,6.14,0.4,0.0,0.0,0.6,0.1,9.1,0.1,8
27,1,25,1,0,0.4,0,6.55,2.0,1.8,2.2,0.7,0.7,33.6,0.0,18
26,2,17,0,0,0.1,0,6.99,1.3,2.2,5.8,0.2,0.2,41.7,0.0,3
22,1,2,0,0,0.3,0,6.31,1.3,0.3,1.5,0.5,0.3,11.8,0.0,12
23,0,32,9,4,3.7,1,7.01,0.8,0.6,0.5,1.1,1.0,22.2,0.1,12
25,2,7,0,1,0.0,0,6.43,1.5,0.7,1.1,0.3,0.7,21.3,0.0,9
26,0,0,0,0,3.0,0,6.25,0.0,0.0,0.0,1.0,1.0,5.0,0.0,5
34,1,32,8,6,0.9,1,6.94,0.8,0.5,0.7,1.3,0.7,39.4,0.1,6
37,3,1,0,0,0.0,0,6.4,0.0,0.0,0.0,0.0,0.0,34.0,0.0,9
35,1,6,0,0,0.3,0,6.58,2.2,1.1,1.2,0.2,0.1,14.9,0.0,13
24,1,25,2,4,1.4,1,6.52,0.9,0.7,0.6,1.5,0.2,22.5,0.0,15
24,2,15,0,1,0.2,0,6.65,1.6,1.8,2.9,0.6,0.1,55.8,0.1,8
28,1,27,1,2,1.2,0,6.79,1.0,0.8,0.6,0.7,1.3,38.4,0.0,4
23,0,0,0,0,0.0,0,5.95,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20
23,1,0,0,0,0.3,0,6.48,1.3,0.3,0.0,0.7,0.7,11.7,0.0,15
21,1,0,0,0,0.0,0,5.98,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5
30,1,15,1,0,0.6,0,6.7,2.2,2.7,0.9,0.3,0.2,27.3,0.0,9
23,1,7,0,1,0.3,0,6.71,3.3,2.0,1.6,0.3,0.9,38.5,0.0,10
26,1,14,0,0,0.4,0,7.08,2.6,3.1,6.1,0.4,0.8,28.8,0.1,15
34,0,8,4,3,2.5,0,6.92,1.0,0.3,0.7,1.0,1.3,16.5,0.2,18
31,3,34,0,0,0.0,1,6.82,0.0,0.1,1.0,0.0,0.0,29.5,0.0,10
25,1,10,1,1,1.4,0,6.94,1.4,0.7,0.3,1.9,2.4,21.5,0.1,11
17,1,0,0,0,0.0,0,6.01,0.0,0.0,0.0,0.0,0.0,7.0,0.0,12
33,1,10,0,0,0.4,0,6.49,2.3,1.6,0.5,0.4,0.5,39.5,0.1,19
22,1,27,1,8,0.5,0,6.89,2.3,1.5,1.1,1.3,0.4,41.9,0.3,15
24,2,28,2,1,0.3,0,7.16,1.5,2.4,5.8,0.2,0.2,56.8,0.0,4
25,1,0,0,0,1.0,0,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
27,2,24,0,5,0.3,0,7.22,3.4,4.6,1.3,1.0,0.3,43.4,0.1,4
32,1,12,1,1,0.8,1,6.74,1.7,1.4,1.0,0.8,0.6,42.7,0.0,4
22,1,1,0,1,0.4,0,6.21,0.8,0.4,0.0,0.4,0.0,8.0,0.0,15
27,2,27,2,0,0.3,1,6.98,1.8,2.8,3.3,0.0,0.7,63.0,0.0,2
33,2,26,0,1,0.0,0,6.86,1.2,2.4,5.9,0.2,0.1,31.1,0.1,18
27,0,28,4,1,1.0,1,6.66,1.4,0.7,0.5,0.9,1.1,25.0,0.1,12
28,1,20,2,2,0.9,2,6.79,1.4,0.9,0.5,1.2,0.3,38.3,0.1,7
29,3,37,0,0,0.0,2,6.72,0.0,0.0,0.6,0.0,0.0,30.7,0.0,20
20,1,3,0,0,0.3,0,7.3,4.7,1.0,5.0,0.3,1.3,31.7,0.0,1
28,1,32,1,2,0.1,0,7.0,2.2,2.2,2.3,0.4,0.2,31.9,0.0,4
33,2,7,0,0,0.3,0,6.23,1.3,0.8,4.1,0.0,0.0,31.1,0.0,20
34,1,36,2,0,0.4,0,7.05,2.6,1.3,0.8,0.9,0.6,76.9,0.1,2
27,1,14,1,2,0.8,1,7.23,2.1,2.1,3.4,0.4,0.4,48.4,0.0,6
30,1,7,3,0,1.4,0,6.7,0.7,0.2,0.4,1.3,1.1,26.4,0.1,6
25,2,31,1,1,0.7,1,6.91,1.9,1.8,4.6,0.3,0.7,30.4,0.0,10
20,1,5,0,3,3.6,1,7.08,1.0,1.4,0.0,1.2,1.8,10.0,0.0,18
26,3,34,0,0,0.0,0,6.79,0.0,0.1,1.1,0.0,0.0,25.6,0.0,5
39,3,8,0,0,0.0,1,6.88,0.0,0.0,0.8,0.0,0.1,29.5,0.0,6
35,1,20,1,6,0.6,2,6.74,1.5,0.5,1.0,1.2,0.9,20.5,0.0,17
35,0,7,3,0,0.6,0,6.2,0.3,0.0,0.1,0.3,0.3,7.0,0.1,20
30,1,9,0,0,1.3,0,6.39,0.8,0.5,0.2,0.9,0.8,19.8,0.0,11
24,2,20,1,0,0.2,0,6.45,1.0,2.0,2.6,0.1,0.1,22.2,0.0,17
29,2,23,1,2,0.2,1,6.87,2.0,1.6,2.4,0.6,0.6,39.1,0.0,14
25,1,36,8,1,1.7,2,7.06,1.8,1.0,1.4,1.4,0.9,56.6,0.0,8
23,0,30,34,10,4.7,14,8.67,0.9,1.2,0.0,1.9,4.1,44.3,0.7,1
21,0,0,0,0,0.0,0,5.99,0.0,0.0,0.0,0.0,0.0,9.0,0.0,17
26,1,1,0,0,0.3,0,6.36,2.3,0.3,1.0,0.0,1.0,10.3,0.0,12
19,2,1,0,0,0.0,0,6.56,1.0,2.0,3.0,1.0,1.0,36.0,0.0,14
33,1,19,2,4,0.9,1,6.61,1.1,0.5,0.2,1.2,0.4,28.4,0.0,15
25,2,4,0,0,0.3,0,6.39,1.0,0.6,1.9,0.2,0.2,13.8,0.0,16
29,1,29,3,5,1.8,4,7.26,2.2,1.4,0.7,2.1,0.9,50.8,0.2,7
29,0,25,8,1,2.8,3,7.21,0.8,0.5,1.3,0.9,1.1,21.0,0.2,7
33,3,16,0,0,0.0,1,6.42,0.1,0.0,0.9,0.0,0.0,23.1,0.0,16
25,1,24,3,7,1.4,2,6.89,0.5,0.5,0.5,1.5,2.2,32.4,0.1,13
29,1,14,4,3,2.3,3,6.92,0.8,0.4,0.3,1.3,1.2,27.5,0.0,3
21,0,30,5,2,1.4,1,6.73,1.0,0.5,1.1,1.0,0.8,17.8,0.0,17
25,0,0,0,0,0.5,0,6.21,0.5,0.5,0.0,0.0,1.0,3.5,0.0,6
35,3,4,0,0,0.0,0,6.29,0.0,0.0,0.2,0.0,0.0,19.6,0.0,1
32,0,28,11,2,2.2,1,6.7,0.4,0.4,0.3,0.6,0.3,15.6,0.2,18
29,2,30,0,0,0.3,0,7.07,3.3,3.2,2.6,0.5,0.6,45.4,0.1,5
22,0,1,0,0,0.9,0,6.19,0.3,0.2,0.3,0.3,0.0,4.2,0.0,17
23,0,22,7,4,1.6,2,6.8,1.3,0.5,0.2,1.0,1.5,28.5,0.0,11
18,1,0,0,0,0.0,0,6.27,0.7,0.7,0.3,0.0,0.3,6.7,0.0,17
23,0,26,9,4,2.7,3,7.08,1.0,1.0,0.5,1.7,0.8,36.0,0.3,20
24,2,11,0,0,0.1,0,6.88,2.4,1.4,6.6,0.2,0.9,28.9,0.0,16
22,1,1,2,0,0.7,0,6.31,0.7,0.8,0.3,0.1,0.2,11.1,0.0,7
32,3,0,0,0,0.0,0,5.88,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8
25,0,29,11,3,4.1,6,7.35,1.1,0.4,0.0,2.0,2.4,34.3,0.3,8
26,1,30,1,3,0.8,1,6.86,1.0,1.6,3.9,0.6,1.1,31.2,0.0,18
35,2,22,0,1,0.1,2,6.96,1.0,2.7,5.6,0.1,0.1,28.5,0.0,9
26,2,1,0,0,0.0,0,6.22,1.0,0.0,1.5,0.0,1.0,19.0,0.0,14
30,1,18,0,0,0.1,0,6.79,2.0,1.0,3.0,0.3,0.2,37.3,0.0,10
26,0,34,11,3,2.5,4,6.96,1.5,0.8,0.7,1.9,1.8,30.7,0.1,17
25,0,12,3,2,2.8,0,6.7,0.3,0.3,0.4,1.2,1.4,26.7,0.1,18
28,0,32,15,1,2.4,4,6.99,0.2,0.0,0.1,1.2,0.1,21.0,0.2,11
31,2,9,0,0,0.7,1,7.1,1.1,2.1,11.1,0.3,0.4,24.6,0.0,9
26,1,28,3,5,1.2,0,6.82,0.9,1.0,0.8,1.1,0.9,27.7,0.0,5
23,0,30,7,6,1.9,0,6.67,0.3,0.2,0.5,0.8,0.8,18.3,0.1,9
22,0,0,0,0,0.5,0,6.07,0.0,0.0,0.5,0.0,0.0,2.5,0.0,14
25,2,0,0,0,0.0,0,6.12,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2
22,0,0,0,0,0.0,0,6.03,0.0,0.0,0.0,0.0,0.0,4.0,0.0,9
25,0,14,15,4,2.1,1,7.17,0.6,0.1,0.4,0.7,0.8,13.8,0.0,1
20,1,10,0,3,1.0,0,6.79,1.8,1.2,0.5,1.2,0.4,36.6,0.2,17
18,1,0,0,0,0.5,0,5.96,0.0,1.0,0.0,0.0,0.0,4.0,0.0,8
33,1,32,0,2,0.5,0,6.72,1.5,2.5,3.1,0.6,0.1,35.3,0.0,7
28,2,1,0,0,0.0,0,6.55,2.0,1.0,2.0,0.0,0.0,46.0,0.0,12
23,0,20,7,4,1.7,4,6.81,0.8,0.6,0.2,0.6,1.8,20.2,0.0,12
31,3,11,0,0,0.0,0,6.7,0.0,0.0,0.5,0.0,0.0,23.5,0.0,9
28,0,4,1,0,1.7,1,6.25,0.5,0.3,0.4,0.4,0.2,10.1,0.0,16
23,1,3,0,1,0.5,0,6.51,0.7,0.8,1.3,0.3,0.2,13.5,0.0,4
24,1,3,0,1,0.5,0,6.53,1.0,0.2,1.2,1.5,0.8,25.0,0.0,2
26,2,34,1,0,0.7,2,6.86,1.0,1.2,5.9,0.3,0.1,43.4,0.0,16
29,0,16,9,4,2.6,2,7.22,0.8,0.3,0.0,1.1,1.1,39.6,0.0,6
26,2,7,0,0,0.1,0,7.14,4.1,2.5,2.0,0.4,1.0,25.6,0.0,19
19,0,6,2,1,1.3,0,6.29,0.2,0.1,0.2,0.3,0.6,8.4,0.0,20
25,1,7,0,1,0.7,0,6.65,1.5,1.1,0.3,0.4,0.5,28.9,0.1,1
28,2,8,0,1,0.0,0,6.54,1.0,0.8,4.8,0.1,0.2,24.8,0.0,15
22,2,9,0,1,0.6,0,6.57,1.5,1.0,1.0,0.4,1.1,19.1,0.0,5
21,0,13,3,1,1.6,0,6.65,0.3,0.3,0.1,1.2,2.0,20.8,0.1,14
21,0,0,0,0,0.4,0,6.01,0.2,0.0,0.0,0.4,0.0,6.6,0.0,15
22,0,32,13,1,2.4,3,6.89,1.4,0.5,1.1,0.6,1.1,22.7,0.0,8
27,0,9,3,0,1.6,0,6.43,0.4,0.1,0.6,0.4,0.2,10.8,0.0,7
25,2,30,1,2,0.8,2,6.89,1.2,1.3,5.9,0.3,0.0,41.2,0.0,18
26,0,31,5,4,1.5,2,7.03,2.0,1.5,0.3,3.0,0.3,46.1,0.0,17
31,1,25,1,1,0.4,1,7.31,3.0,1.7,0.8,0.7,3.0,53.3,0.0,13
29,2,1,0,0,0.3,0,6.18,0.3,0.3,0.5,0.3,0.3,14.0,0.0,10
31,1,20,5,4,1.5,4,7.27,1.7,1.9,2.2,2.3,0.4,59.1,0.1,9
37,0,0,0,0,1.0,0,5.98,1.0,0.0,0.0,1.0,1.0,13.0,0.0,4
27,1,4,0,0,0.4,0,6.1,0.4,0.3,0.4,0.6,0.4,16.4,0.0,19
29,1,14,3,0,2.5,1,6.93,1.1,0.8,0.8,0.5,1.6,33.2,0.0,9
37,0,22,0,3,0.4,0,6.44,1.4,1.7,0.1,1.0,0.3,19.7,0.1,20
21,0,1,0,0,0.2,0,6.04,0.2,0.0,0.2,0.2,0.0,4.8,0.0,17
20,1,0,0,0,0.0,0,5.94,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15
29,2,28,0,3,0.1,0,6.78,2.4,1.7,2.2,0.8,0.4,37.1,0.0,5
31,0,11,2,0,0.8,0,6.39,0.2,0.0,0.9,0.2,0.3,10.2,0.0,13
30,1,15,1,0,0.4,1,6.77,2.3,2.2,2.1,0.6,0.6,23.7,0.0,17
19,2,0,0,0,0.3,0,6.06,0.5,0.0,0.8,0.0,0.0,4.0,0.0,12
28,2,26,2,0,0.4,1,6.93,2.1,3.0,6.5,0.1,0.1,31.1,0.0,17
25,1,14,0,0,0.6,1,7.02,1.7,2.8,3.8,0.3,0.8,36.5,0.0,20
21,2,1,0,0,0.0,0,6.03,1.3,0.3,1.0,0.3,0.7,18.3,0.0,17
28,0,11,2,2,1.2,0,6.42,0.8,0.3,0.1,0.9,0.5,17.8,0.0,14
37,1,31,1,2,0.4,1,6.82,1.8,2.3,1.1,0.5,0.5,52.9,0.2,13
21,1,6,0,1,0.6,0,6.5,1.6,0.8,0.2,0.7,0.5,16.2,0.4,7
28,2,20,1,0,0.3,1,6.6,1.1,1.2,4.2,0.1,0.0,41.6,0.0,13
31,2,35,0,1,0.4,0,7.07,0.8,2.1,5.5,0.1,0.2,50.8,0.0,3
19,1,0,0,0,0.0,0,6.17,0.0,0.0,0.0,0.5,0.5,1.5,0.0,8
31,2,26,1,1,0.3,2,7.16,1.6,2.7,3.9,0.3,0.0,42.4,0.4,5
25,1,24,5,4,1.3,1,7.05,2.4,2.2,0.7,1.3,1.2,33.1,0.1,17
33,1,12,0,1,0.5,0,6.52,1.4,1.4,1.3,0.5,0.6,34.9,0.0,16
30,1,22,2,1,1.3,1,6.57,1.3,0.9,0.8,0.7,0.4,37.5,0.1,11
28,2,18,1,0,0.6,2,6.98,2.3,1.9,6.2,0.1,0.1,43.2,0.0,15
32,2,29,0,1,0.3,0,7.14,2.8,3.1,3.1,0.9,0.5,64.5,0.1,12
24,2,30,0,0,0.2,0,6.59,1.6,1.9,3.2,0.4,0.1,28.1,0.0,12
31,1,33,12,7,1.5,3,6.83,1.0,0.5,0.3,1.2,0.6,41.3,0.2,14
26,0,35,11,5,1.3,0,6.81,0.8,0.3,0.0,1.1,1.4,15.9,0.1,10
21,0,1,1,0,0.5,0,6.3,0.3,0.1,0.1,0.5,0.4,9.1,0.0,3
33,2,3,0,0,0.1,0,6.61,1.0,0.6,2.3,0.1,0.0,15.7,0.0,12
29,1,8,0,0,0.1,0,6.55,2.2,2.1,3.0,0.5,0.7,26.3,0.0,16
19,0,7,1,0,1.2,0,6.31,0.2,0.1,0.1,0.5,0.4,11.1,0.0,9
27,2,11,1,0,0.7,1,6.76,0.8,1.9,4.9,0.0,0.0,27.1,0.0,19
24,0,0,0,0,0.0,0,5.85,1.0,0.0,0.0,0.0,0.0,14.0,0.0,9
24,0,3,1,1,3.3,1,7.24,2.0,0.3,0.7,1.7,2.0,29.3,0.0,14
33,1,0,0,1,0.1,0,6.21,0.1,0.1,0.0,0.6,0.1,11.0,0.0,9
21,1,8,0,2,0.5,0,6.48,1.2,0.4,0.2,0.6,0.4,24.0,0.2,2
28,2,8,1,0,0.3,0,6.75,1.1,1.5,2.6,0.2,0.2,38.8,0.0,3
35,1,23,1,0,1.5,2,6.97,3.3,2.2,1.0,0.4,0.3,44.0,0.0,10
20,0,9,3,3,0.6,0,6.45,0.3,0.2,0.1,0.5,1.1,12.0,0.0,7
25,1,3,0,0,1.5,0,6.33,1.0,0.8,0.3,0.5,0.0,16.0,0.0,12
36,1,4,0,1,0.9,0,6.48,0.6,1.0,0.9,0.9,0.0,47.7,0.0,1
33,1,5,1,0,0.6,0,6.37,0.9,0.2,0.4,1.0,0.6,18.0,0.0,20
25,1,33,3,3,3.0,3,7.21,1.8,2.2,3.4,1.1,1.6,36.4,0.1,12
25,1,30,0,0,0.5,0,6.53,1.4,1.4,2.3,0.3,0.4,52.4,0.0,17
27,2,21,0,0,0.3,0,6.74,0.9,1.0,4.9,0.2,0.2,52.6,0.0,9
34,2,21,0,0,0.2,0,6.54,1.2,1.9,5.6,0.0,0.2,29.0,0.0,14
29,1,25,6,6,2.8,4,7.56,1.8,1.6,0.8,1.6,2.9,44.9,0.2,8
28,2,1,0,0,0.0,0,6.24,1.3,1.3,1.3,0.0,0.0,19.3,0.0,11
24,1,16,4,2,1.9,0,6.94,1.3,0.5,0.4,1.0,1.6,28.5,0.0,17
24,1,1,0,0,0.0,0,6.74,1.0,1.0,0.0,0.0,2.0,36.0,0.0,2
32,2,23,0,2,0.3,1,6.85,0.9,1.3,2.3,0.2,0.0,70.9,0.1,1
30,1,14,0,1,0.5,0,6.57,0.8,1.1,1.1,0.9,0.3,33.2,0.0,13
30,2,34,0,4,0.2,0,6.83,2.1,1.2,1.2,0.9,0.5,34.0,0.0,3
28,1,16,0,4,0.3,1,6.79,1.6,0.9,1.0,0.8,0.7,37.5,0.0,8
31,1,12,1,1,1.3,0,6.46,0.8,0.5,0.6,0.5,0.5,24.8,0.0,9
35,1,24,0,0,0.2,0,6.56,1.3,1.2,1.6,0.5,0.1,40.4,0.0,7
28,1,0,0,0,1.0,0,6.39,1.0,0.0,0.0,1.0,0.0,34.0,0.0,5
21,0,1,0,0,0.3,0,6.04,0.3,0.3,0.1,0.1,0.3,3.9,0.1,6
19,0,0,0,0,0.4,0,6.14,0.4,0.2,0.2,0.0,0.0,2.4,0.0,4
23,0,9,1,1,1.0,0,6.18,0.4,0.1,0.4,0.4,0.2,8.9,0.0,14
26,2,0,0,0,0.0,0,6.14,1.0,0.0,1.0,0.0,0.0,2.0,0.0,19
38,1,0,0,0,0.0,0,6.09,0.5,0.0,0.0,0.0,0.0,1.5,0.0,11
25,2,7,0,0,0.7,0,6.25,0.4,0.9,2.7,0.2,0.3,37.4,0.0,8
33,0,3,0,0,0.3,0,6.27,0.8,1.0,0.5,0.5,0.3,25.3,0.0,9
30,1,0,0,0,0.5,0,5.88,0.0,0.0,0.0,0.0,0.0,6.5,0.0,11
21,1,21,0,0,0.5,1,7.06,2.6,1.5,2.7,0.6,1.0,31.9,0.0,2
32,3,1,0,0,0.0,0,6.14,0.0,0.0,1.0,0.0,0.0,39.0,0.0,14
29,1,20,7,1,1.3,0,6.73,1.1,0.7,0.2,0.7,0.7,30.3,0.1,6
26,1,27,2,5,1.3,1,6.61,1.0,1.2,0.8,1.1,0.2,16.3,0.0,14
29,1,12,3,3,0.7,1,6.61,0.8,0.7,0.4,1.1,0.9,23.1,0.1,18
26,1,1,0,0,0.3,0,6.05,1.0,0.3,1.3,0.0,0.0,11.3,0.0,7
30,0,10,2,0,1.1,0,6.49,0.1,0.5,0.5,0.3,0.6,13.4,0.0,17
21,1,20,5,3,1.4,4,7.12,1.5,0.8,0.4,1.1,2.0,30.4,0.0,3
24,1,15,0,2,0.9,0,6.36,0.7,1.1,0.6,0.9,0.3,33.5,0.0,18
24,0,10,1,1,0.9,0,6.16,0.4,0.4,0.1,0.5,0.4,13.8,0.1,18
36,1,9,1,0,0.3,1,6.15,0.4,0.0,0.3,0.1,0.1,11.9,0.0,10
29,0,9,2,4,1.9,2,7.35,1.6,0.7,0.4,1.5,1.5,40.8,0.4,6
29,0,2,1,0,0.8,0,6.19,0.2,0.2,0.1,0.2,0.5,10.0,0.0,17
20,1,2,0,0,0.6,0,6.18,1.2,0.4,0.2,0.0,0.2,22.6,0.0,16
27,2,29,0,3,1.0,0,7.25,2.9,3.1,5.3,0.7,0.1,34.5,0.1,8
28,3,32,0,0,0.0,0,6.54,0.0,0.0,0.8,0.0,0.0,32.2,0.0,17
28,1,35,1,0,0.9,1,7.1,3.3,2.1,3.3,0.8,0.4,44.9,0.0,4
24,1,20,1,6,1.7,4,6.93,1.0,1.8,0.8,1.1,1.0,31.0,0.0,8
30,1,26,1,0,0.9,1,7.0,2.7,2.0,1.0,0.7,1.1,36.1,0.0,9
23,1,21,0,2,0.3,0,6.66,1.7,1.8,3.8,0.4,0.8,29.6,0.0,15
